date,MOM_frictionless,MOM_naive,MOM_risk_only,MOM_borrow_aware,SIR_frictionless,SIR_naive,SIR_risk_only,SIR_borrow_aware,REV_frictionless,REV_naive,REV_risk_only,REV_borrow_aware
2025-05-15,2847798660.4071565,2617163083.844974,2619482658.8899617,2837539980.746898,171941541.81310457,143206107.67408204,141313236.8631814,155953123.60405526,389768477.7056955,340345008.3810045,339467344.9866404,349088449.39322126
2025-05-16,2904658361.1362624,2666744701.6672373,2669207587.5133843,2900122866.8680363,170211661.19236547,142042323.34568682,140151346.75336835,154627400.32652992,392287320.0469661,342542179.47370845,341653805.71068525,351127672.9792551
2025-05-19,2921747401.0255704,2679024481.324044,2681361364.6038904,2918471428.7064095,171678557.88087282,143503785.10714015,141608769.6717195,155978082.95399883,390015007.05547136,339281438.3469298,338402831.77207917,347484991.1490131
2025-05-20,2930798279.231488,2689383198.9619427,2691363237.4211287,2927524049.3628793,171713089.746944,143321121.37247148,141430864.50391474,156017918.64284393,386393856.89623576,336723619.27760434,335862905.50059426,344198075.16009885
2025-05-21,2925831227.5052333,2684808894.8748317,2686778838.399539,2924773003.582463,179462381.62388605,149930016.43947577,147985787.80081272,162927665.09598437,379106332.3958837,331309215.65203553,330466065.40157944,336966689.0907804
2025-05-22,3095323353.645015,2813393864.6326165,2815823086.475399,3093167334.370822,178628216.86159682,149355757.17416432,147443619.77249512,162271788.1877541,373414581.0462385,323283431.9319912,322408669.422099,328201448.12426424
2025-05-23,3194988021.863902,2895164354.0746503,2897841255.073293,3186645564.9221797,177636780.3641366,148112198.72463784,146224125.54083538,160971225.6023129,373520230.6859512,320543543.28935075,319700502.39879394,327845821.2037855
2025-05-27,3217704958.9265046,2925291001.0232525,2928057554.532713,3214337623.4911857,178049134.41854766,148684159.96660087,146769585.94127533,161525695.89870167,368109469.11099577,314654204.63607234,313814210.8541073,322273423.11329335
2025-05-28,3190461699.8928666,2890304318.3923407,2892814865.6093802,3193942725.598894,177559266.60234463,148313220.15831396,146407754.29922912,161246212.08174837,364676943.6556496,311094141.6166132,310258663.65978277,318359979.89531744
2025-05-29,3113362130.7749248,2819499737.354933,2821665352.8738217,3114503960.0168715,178449687.6073549,148168347.11314332,146268754.4397299,161953149.7598155,374318118.2597996,316353746.5668722,315528847.47553486,325273783.47563237
2025-05-30,3064378506.789124,2777430188.0933847,2779511514.705526,3065627366.597908,182664118.06127673,151418981.25567302,149463855.28395665,165783319.11157113,370779321.4159421,313509256.96283114,312679273.8089413,321893773.057461
2025-06-02,3096868621.754115,2805447436.6145616,2807661881.7886877,3099576259.952011,181706209.76022616,150627407.22381222,148669261.34430254,166652917.47872853,377227871.76113576,321761036.9100527,320969788.9939711,327580595.88410985
2025-06-03,3041631250.088519,2754359157.5005035,2756591569.7272534,3043916123.474037,174014053.1690143,144435903.13911593,142550048.00941643,159561882.2407669,376269130.8570877,321136299.15550417,320370427.60904557,327088849.73866105
2025-06-04,3061395916.4476047,2768114245.784348,2770531550.9825916,3058917565.7467637,171549120.626988,142219585.07124478,140360217.16778016,158450873.24906734,370294238.8527237,318008867.838536,317249747.1985009,321356459.9609569
2025-06-05,3074454586.349995,2779943191.619693,2782307029.2223253,3079213698.4376044,172969556.15594095,143697239.67028767,141860587.8371838,159781553.5125037,382763668.8181179,328946984.16406184,328187356.7612573,331267861.772702
2025-06-06,3138630254.2379494,2845528321.9873886,2848064308.096147,3146356934.745728,166203863.39070934,138038377.1830124,136269043.00296137,154109100.13078344,373028966.49890625,321825744.20103663,321076639.73943454,324333095.20287025
